id,timeStamp,baseCurrency,foreignCurrency,open,close,high,low,volume,baseCurrencyNetSentiment,foreignCurrencyNetSentiment,actualMomentum,machinePredictedMomentum
693,"11/22/2018 21:00:00",USD,CHF,0.9942,0.99402,0.99525,0.99393,4559,Neutral,Neutral,P,P
694,"11/22/2018 22:00:00",USD,CHF,0.99271,0.99412,0.99506,0.99271,587,Neutral,Neutral,P,P
695,"11/22/2018 23:00:00",USD,CHF,0.99412,0.99458,0.99476,0.99411,1448,Neutral,Neutral,P,P
696,"11/23/2018 00:00:00",USD,CHF,0.99458,0.9944,0.99468,0.99437,898,Neutral,Neutral,P,P
697,"11/23/2018 01:00:00",USD,CHF,0.9944,0.99408,0.99453,0.99401,1364,Neutral,Neutral,P,P
698,"11/23/2018 02:00:00",USD,CHF,0.99408,0.99403,0.99434,0.99376,1899,Neutral,Neutral,P,P
699,"11/23/2018 03:00:00",USD,CHF,0.99403,0.99377,0.99416,0.99359,1500,Neutral,Neutral,P,P
700,"11/23/2018 04:00:00",USD,CHF,0.99377,0.99391,0.99394,0.99356,1014,Neutral,Neutral,P,P
701,"11/23/2018 05:00:00",USD,CHF,0.99391,0.99428,0.99442,0.99381,986,Neutral,Neutral,P,P
702,"11/23/2018 06:00:00",USD,CHF,0.99429,0.99435,0.99455,0.99401,1246,Neutral,Neutral,P,P
703,"11/23/2018 07:00:00",USD,CHF,0.99435,0.99389,0.9946,0.99378,1820,Neutral,Neutral,P,P
704,"11/23/2018 08:00:00",USD,CHF,0.99387,0.99599,0.99681,0.99345,4377,Neutral,Neutral,P,P
705,"11/23/2018 09:00:00",USD,CHF,0.99603,0.9955,0.99628,0.99524,3349,Neutral,Neutral,P,P
706,"11/23/2018 10:00:00",USD,CHF,0.99549,0.99697,0.99718,0.99507,3379,Neutral,Neutral,P,P
707,"11/23/2018 11:00:00",USD,CHF,0.99697,0.99693,0.99798,0.99674,3235,Neutral,Neutral,P,P
708,"11/23/2018 12:00:00",USD,CHF,0.99693,0.99661,0.99717,0.99623,3009,Neutral,Neutral,P,P
709,"11/23/2018 13:00:00",USD,CHF,0.99659,0.9962,0.9971,0.99575,4017,Neutral,Neutral,P,P
710,"11/23/2018 14:00:00",USD,CHF,0.9962,0.99724,0.9974,0.99588,4323,Neutral,Neutral,P,P
711,"11/23/2018 15:00:00",USD,CHF,0.99724,0.99746,0.99752,0.99617,4207,Neutral,Neutral,P,P
712,"11/23/2018 16:00:00",USD,CHF,0.99745,0.99767,0.99798,0.9971,3419,Neutral,Neutral,P,P
713,"11/23/2018 17:00:00",USD,CHF,0.99766,0.99764,0.99782,0.99721,1848,Neutral,Neutral,P,P
714,"11/23/2018 18:00:00",USD,CHF,0.99762,0.99746,0.99778,0.99723,1953,Neutral,Neutral,P,P
715,"11/23/2018 19:00:00",USD,CHF,0.99746,0.99738,0.99776,0.99717,1240,Neutral,Neutral,P,P
716,"11/23/2018 20:00:00",USD,CHF,0.99737,0.99742,0.99766,0.99707,862,Neutral,Neutral,P,P
717,"11/23/2018 21:00:00",USD,CHF,0.99745,0.99661,0.99776,0.99655,1459,Neutral,Neutral,P,P
718,"11/25/2018 22:00:00",USD,CHF,0.99659,0.99679,0.99747,0.99651,435,Neutral,Neutral,P,P
719,"11/25/2018 23:00:00",USD,CHF,0.99692,0.99724,0.99753,0.99692,3755,Neutral,Neutral,P,P
720,"11/26/2018 00:00:00",USD,CHF,0.99721,0.99746,0.99746,0.99685,1681,Neutral,Neutral,P,P
721,"11/26/2018 01:00:00",USD,CHF,0.99744,0.99802,0.99821,0.99734,2028,Neutral,Neutral,P,P
722,"11/26/2018 02:00:00",USD,CHF,0.99802,0.99838,0.99838,0.99799,1972,Neutral,Neutral,P,P
723,"11/26/2018 03:00:00",USD,CHF,0.99837,0.99804,0.99837,0.99786,1909,Neutral,Neutral,P,P
724,"11/26/2018 04:00:00",USD,CHF,0.99805,0.99724,0.99806,0.99708,1633,Neutral,Neutral,P,P
725,"11/26/2018 05:00:00",USD,CHF,0.99725,0.99707,0.99736,0.9969,2307,Neutral,Neutral,P,P
726,"11/26/2018 06:00:00",USD,CHF,0.99707,0.99689,0.99726,0.99661,1781,Neutral,Neutral,P,P
727,"11/26/2018 07:00:00",USD,CHF,0.99689,0.99699,0.99734,0.99638,4629,Neutral,Neutral,P,P
728,"11/26/2018 08:00:00",USD,CHF,0.99698,0.99631,0.99733,0.99592,6579,Neutral,Neutral,P,P
729,"11/26/2018 09:00:00",USD,CHF,0.99631,0.99651,0.99654,0.99541,5574,Neutral,Neutral,P,P
730,"11/26/2018 10:00:00",USD,CHF,0.9965,0.99669,0.99723,0.99634,3213,Neutral,Neutral,P,P
731,"11/26/2018 11:00:00",USD,CHF,0.99669,0.99644,0.99693,0.99631,3968,Neutral,Neutral,P,P
732,"11/26/2018 12:00:00",USD,CHF,0.99644,0.99779,0.99799,0.99637,4469,Neutral,Neutral,P,P
733,"11/26/2018 13:00:00",USD,CHF,0.99779,0.99767,0.99779,0.99664,4563,Neutral,Neutral,P,P
734,"11/26/2018 14:00:00",USD,CHF,0.9977,0.99873,0.99882,0.99757,4769,Neutral,Neutral,P,P
735,"11/26/2018 15:00:00",USD,CHF,0.99871,0.99878,0.99931,0.99853,4488,Neutral,Neutral,P,P
736,"11/26/2018 16:00:00",USD,CHF,0.99879,0.99849,0.99887,0.99768,4181,Neutral,Neutral,P,P
737,"11/26/2018 17:00:00",USD,CHF,0.99849,0.99819,0.99858,0.99775,2132,Neutral,Neutral,P,P
738,"11/26/2018 18:00:00",USD,CHF,0.99819,0.99827,0.99912,0.99789,3186,Neutral,Neutral,P,P
739,"11/26/2018 19:00:00",USD,CHF,0.99827,0.99906,0.99916,0.99807,2521,Neutral,Neutral,P,P
740,"11/26/2018 20:00:00",USD,CHF,0.99904,0.99866,0.99907,0.99851,1772,Neutral,Neutral,P,P
741,"11/26/2018 21:00:00",USD,CHF,0.99867,0.99815,0.99906,0.99815,1082,Neutral,Neutral,P,P
742,"11/26/2018 22:00:00",USD,CHF,0.99815,0.99812,0.99882,0.99784,1879,Neutral,Neutral,P,P
743,"11/26/2018 23:00:00",USD,CHF,0.99813,0.99817,0.99857,0.99788,1755,Neutral,Neutral,P,P
744,"11/27/2018 00:00:00",USD,CHF,0.99823,0.99812,0.99841,0.99804,1220,Neutral,Neutral,P,P
745,"11/27/2018 01:00:00",USD,CHF,0.99812,0.99848,0.99855,0.99812,2169,Neutral,Neutral,P,P
746,"11/27/2018 02:00:00",USD,CHF,0.99849,0.99848,0.99856,0.99812,1529,Neutral,Neutral,P,P
747,"11/27/2018 03:00:00",USD,CHF,0.99847,0.99862,0.99868,0.9982,1516,Neutral,Neutral,P,P
748,"11/27/2018 04:00:00",USD,CHF,0.99863,0.99797,0.99866,0.9978,1025,Neutral,Neutral,P,P
749,"11/27/2018 05:00:00",USD,CHF,0.99797,0.99759,0.99802,0.99749,1449,Neutral,Neutral,P,P
750,"11/27/2018 06:00:00",USD,CHF,0.99757,0.99862,0.99893,0.9975,2290,Neutral,Neutral,P,P
751,"11/27/2018 07:00:00",USD,CHF,0.99862,0.99993,0.99999,0.99829,6043,Neutral,Neutral,P,P
752,"11/27/2018 08:00:00",USD,CHF,0.99994,0.99964,1.00031,0.99896,4960,Neutral,Neutral,P,P
753,"11/27/2018 09:00:00",USD,CHF,0.99962,0.99993,1.00007,0.99911,4268,Neutral,Neutral,P,P
754,"11/27/2018 10:00:00",USD,CHF,0.99991,0.99966,0.99997,0.99859,4473,Neutral,Neutral,P,P
755,"11/27/2018 11:00:00",USD,CHF,0.99963,0.99943,0.99976,0.99904,3506,Neutral,Neutral,P,P
756,"11/27/2018 12:00:00",USD,CHF,0.99944,0.99808,0.99944,0.99801,3447,Neutral,Neutral,P,P
757,"11/27/2018 13:00:00",USD,CHF,0.99808,0.99897,0.99927,0.99754,4829,Neutral,Neutral,P,P
758,"11/27/2018 14:00:00",USD,CHF,0.99897,0.99948,0.99971,0.99795,5225,Neutral,Neutral,P,P
759,"11/27/2018 15:00:00",USD,CHF,0.9995,0.999,0.99971,0.9983,5841,Neutral,Neutral,P,P
760,"11/27/2018 16:00:00",USD,CHF,0.99898,0.99975,1.00011,0.99889,4737,Neutral,Neutral,P,P
761,"11/27/2018 17:00:00",USD,CHF,0.99975,0.99942,0.99997,0.99884,3253,Neutral,Neutral,P,P
762,"11/27/2018 18:00:00",USD,CHF,0.99943,0.99835,0.99952,0.99793,4354,Neutral,Neutral,P,P
763,"11/27/2018 19:00:00",USD,CHF,0.99835,0.99861,0.99861,0.99821,2249,Neutral,Neutral,P,P
764,"11/27/2018 20:00:00",USD,CHF,0.99861,0.99855,0.99881,0.99836,2330,Neutral,Neutral,P,P
765,"11/27/2018 21:00:00",USD,CHF,0.99855,0.9985,0.99888,0.99834,1609,Neutral,Neutral,P,P
766,"11/27/2018 22:00:00",USD,CHF,0.9985,0.99837,0.99903,0.9979,1181,Neutral,Neutral,P,P
767,"11/27/2018 23:00:00",USD,CHF,0.99837,0.9985,0.99888,0.9983,1665,Neutral,Neutral,P,P
768,"11/28/2018 00:00:00",USD,CHF,0.9985,0.99907,0.99926,0.99846,1774,Neutral,Neutral,P,P
769,"11/28/2018 01:00:00",USD,CHF,0.99907,0.99901,0.99932,0.99888,1343,Neutral,Neutral,P,P
770,"11/28/2018 02:00:00",USD,CHF,0.99902,0.99919,0.9993,0.9989,1500,Neutral,Neutral,P,P
771,"11/28/2018 03:00:00",USD,CHF,0.9992,0.99929,0.99931,0.99905,1492,Neutral,Neutral,P,P
772,"11/28/2018 04:00:00",USD,CHF,0.99929,0.99939,0.99947,0.99919,827,Neutral,Neutral,P,P
773,"11/28/2018 05:00:00",USD,CHF,0.99939,0.99928,0.99941,0.99906,1375,Neutral,Neutral,P,P
774,"11/28/2018 06:00:00",USD,CHF,0.99927,0.99872,0.99938,0.99872,1987,Neutral,Neutral,P,P
775,"11/28/2018 07:00:00",USD,CHF,0.99872,0.99987,1,0.99872,2867,Neutral,Neutral,P,P
776,"11/28/2018 08:00:00",USD,CHF,0.99987,0.9993,1.00026,0.99927,3620,Neutral,Neutral,P,P
777,"11/28/2018 09:00:00",USD,CHF,0.9993,0.99932,0.99969,0.99876,3392,Neutral,Neutral,P,P
778,"11/28/2018 10:00:00",USD,CHF,0.99931,0.9984,0.99939,0.99829,3405,Neutral,Neutral,P,P
779,"11/28/2018 11:00:00",USD,CHF,0.9984,0.99912,0.99918,0.99813,3169,Neutral,Neutral,P,P
780,"11/28/2018 12:00:00",USD,CHF,0.99911,0.99872,0.99958,0.99865,3495,Neutral,Neutral,P,P
781,"11/28/2018 13:00:00",USD,CHF,0.99871,0.9987,0.99913,0.99836,4006,Neutral,Neutral,P,P
782,"11/28/2018 14:00:00",USD,CHF,0.99869,0.99913,0.99944,0.99796,5437,Neutral,Neutral,P,P
783,"11/28/2018 15:00:00",USD,CHF,0.99913,1.00036,1.00057,0.999,5465,Neutral,Neutral,P,P
784,"11/28/2018 16:00:00",USD,CHF,1.00035,0.99948,1.00041,0.99943,3789,Neutral,Neutral,P,P
785,"11/28/2018 17:00:00",USD,CHF,0.99949,0.99545,0.99949,0.99431,8843,Neutral,Neutral,P,P
786,"11/28/2018 18:00:00",USD,CHF,0.99545,0.99313,0.99589,0.99252,7071,Neutral,Neutral,P,P
787,"11/28/2018 19:00:00",USD,CHF,0.99312,0.99309,0.99359,0.99251,3249,Neutral,Neutral,P,P
788,"11/28/2018 20:00:00",USD,CHF,0.99309,0.99345,0.99363,0.99294,1848,Neutral,Neutral,P,P
789,"11/28/2018 21:00:00",USD,CHF,0.99346,0.99351,0.9939,0.99332,1481,Neutral,Neutral,P,P
790,"11/28/2018 22:00:00",USD,CHF,0.99351,0.99346,0.99396,0.99292,2352,Neutral,Neutral,P,P
791,"11/28/2018 23:00:00",USD,CHF,0.99343,0.99329,0.99358,0.99324,1059,Neutral,Neutral,P,P
792,"11/29/2018 00:00:00",USD,CHF,0.99331,0.99319,0.99362,0.99312,1953,Neutral,Neutral,P,P
793,"11/29/2018 01:00:00",USD,CHF,0.9932,0.99295,0.99326,0.99281,1573,Neutral,Neutral,P,P
794,"11/29/2018 02:00:00",USD,CHF,0.99292,0.99282,0.99301,0.99262,1985,Neutral,Neutral,P,P
795,"11/29/2018 03:00:00",USD,CHF,0.99281,0.99277,0.99294,0.99254,1580,Neutral,Neutral,P,P
796,"11/29/2018 04:00:00",USD,CHF,0.99278,0.99204,0.99279,0.99181,2322,Neutral,Neutral,P,P
797,"11/29/2018 05:00:00",USD,CHF,0.99204,0.99225,0.99234,0.99172,1468,Neutral,Neutral,P,P
798,"11/29/2018 06:00:00",USD,CHF,0.99225,0.99285,0.99294,0.99188,2378,Neutral,Neutral,P,P
799,"11/29/2018 07:00:00",USD,CHF,0.99284,0.99255,0.99342,0.99208,3960,Neutral,Neutral,P,P
800,"11/29/2018 08:00:00",USD,CHF,0.99259,0.99356,0.99396,0.99198,4696,Neutral,Neutral,P,P
801,"11/29/2018 09:00:00",USD,CHF,0.99354,0.99383,0.99422,0.9934,3987,Neutral,Neutral,P,P
802,"11/29/2018 10:00:00",USD,CHF,0.99383,0.99621,0.99621,0.99378,4145,Neutral,Neutral,P,P
803,"11/29/2018 11:00:00",USD,CHF,0.99619,0.99558,0.99652,0.99518,3880,Neutral,Neutral,P,P
804,"11/29/2018 12:00:00",USD,CHF,0.99558,0.99439,0.99575,0.99417,4997,Neutral,Neutral,P,P
805,"11/29/2018 13:00:00",USD,CHF,0.99439,0.99597,0.99599,0.99385,5967,Neutral,Neutral,P,P
806,"11/29/2018 14:00:00",USD,CHF,0.99597,0.99601,0.99731,0.99555,5131,Neutral,Neutral,P,P
807,"11/29/2018 15:00:00",USD,CHF,0.99597,0.99599,0.99749,0.99587,6062,Neutral,Neutral,P,P
808,"11/29/2018 16:00:00",USD,CHF,0.99602,0.99666,0.99729,0.99546,5312,Neutral,Neutral,P,P
809,"11/29/2018 17:00:00",USD,CHF,0.99665,0.99704,0.99737,0.9966,2831,Neutral,Neutral,P,P
810,"11/29/2018 18:00:00",USD,CHF,0.99703,0.99708,0.99733,0.99672,3377,Neutral,Neutral,P,P
811,"11/29/2018 19:00:00",USD,CHF,0.99707,0.99634,0.99764,0.99615,4882,Neutral,Neutral,P,P
812,"11/29/2018 20:00:00",USD,CHF,0.99634,0.99626,0.99665,0.99554,3244,Neutral,Neutral,P,P
813,"11/29/2018 21:00:00",USD,CHF,0.99625,0.99539,0.99635,0.99539,854,Neutral,Neutral,P,P
814,"11/29/2018 22:00:00",USD,CHF,0.99539,0.99598,0.99647,0.9948,1742,Neutral,Neutral,P,P
815,"11/29/2018 23:00:00",USD,CHF,0.99597,0.99603,0.99632,0.99577,1533,Neutral,Neutral,P,P
816,"11/30/2018 00:00:00",USD,CHF,0.99605,0.99629,0.99635,0.99582,1411,Neutral,Neutral,P,P
817,"11/30/2018 01:00:00",USD,CHF,0.99629,0.99636,0.9966,0.99627,1247,Neutral,Neutral,P,P
818,"11/30/2018 02:00:00",USD,CHF,0.99636,0.99572,0.99652,0.99572,1755,Neutral,Neutral,P,P
819,"11/30/2018 03:00:00",USD,CHF,0.99572,0.99635,0.99648,0.99558,1497,Neutral,Neutral,P,P
820,"11/30/2018 04:00:00",USD,CHF,0.99635,0.99671,0.99678,0.99626,1029,Neutral,Neutral,P,P
821,"11/30/2018 05:00:00",USD,CHF,0.99671,0.99671,0.9969,0.99653,1390,Neutral,Neutral,P,P
822,"11/30/2018 06:00:00",USD,CHF,0.9967,0.99669,0.99702,0.99637,2277,Neutral,Neutral,P,P
823,"11/30/2018 07:00:00",USD,CHF,0.99668,0.99638,0.9967,0.99605,3218,Neutral,Neutral,P,P
824,"11/30/2018 08:00:00",USD,CHF,0.99637,0.9955,0.99663,0.99547,3551,Neutral,Neutral,P,P
825,"11/30/2018 09:00:00",USD,CHF,0.99552,0.9961,0.99625,0.9951,3865,Neutral,Neutral,P,P
826,"11/30/2018 10:00:00",USD,CHF,0.99613,0.99681,0.99692,0.99593,4478,Neutral,Neutral,P,P
827,"11/30/2018 11:00:00",USD,CHF,0.9968,0.99802,0.9981,0.9967,4445,Neutral,Neutral,P,P
828,"11/30/2018 12:00:00",USD,CHF,0.99802,0.99764,0.99858,0.99757,3343,Neutral,Neutral,P,P
829,"11/30/2018 13:00:00",USD,CHF,0.99764,0.99804,0.99837,0.99753,4946,Neutral,Neutral,P,P
830,"11/30/2018 14:00:00",USD,CHF,0.99805,0.99919,0.9996,0.99763,5166,Neutral,Neutral,P,P
831,"11/30/2018 15:00:00",USD,CHF,0.99921,0.99907,1.0004,0.9983,7011,Neutral,Neutral,P,P
832,"11/30/2018 16:00:00",USD,CHF,0.99908,0.99876,0.99981,0.99863,5123,Neutral,Neutral,P,P
833,"11/30/2018 17:00:00",USD,CHF,0.99876,0.99874,0.99902,0.99832,2760,Neutral,Neutral,P,P
834,"11/30/2018 18:00:00",USD,CHF,0.9987,0.99955,0.99968,0.99865,2784,Neutral,Neutral,P,P
835,"11/30/2018 19:00:00",USD,CHF,0.99954,0.99966,0.99998,0.99941,2106,Neutral,Neutral,P,P
836,"11/30/2018 20:00:00",USD,CHF,0.99965,0.99894,0.99986,0.9989,1994,Neutral,Neutral,P,P
837,"11/30/2018 21:00:00",USD,CHF,0.99894,0.99863,0.99913,0.99863,1065,Neutral,Neutral,P,P
838,"12/02/2018 22:00:00",USD,CHF,0.99809,0.9994,0.99949,0.99767,1445,Neutral,Neutral,P,P
839,"12/02/2018 23:00:00",USD,CHF,0.99937,0.99856,0.99956,0.99844,1187,Neutral,Neutral,P,P
840,"12/03/2018 00:00:00",USD,CHF,0.99858,0.99819,0.99915,0.99791,1730,Neutral,Neutral,P,P
841,"12/03/2018 01:00:00",USD,CHF,0.99817,0.99839,0.99839,0.99802,1322,Neutral,Neutral,P,P
842,"12/03/2018 02:00:00",USD,CHF,0.99838,0.99768,0.99839,0.99748,1485,Neutral,Neutral,P,P
843,"12/03/2018 03:00:00",USD,CHF,0.99769,0.99776,0.99806,0.99761,1182,Neutral,Neutral,P,P
844,"12/03/2018 04:00:00",USD,CHF,0.99778,0.99794,0.998,0.99735,1961,Neutral,Neutral,P,P
845,"12/03/2018 05:00:00",USD,CHF,0.99794,0.9974,0.99812,0.99688,1891,Neutral,Neutral,P,P
846,"12/03/2018 06:00:00",USD,CHF,0.99739,0.99768,0.99798,0.99732,2053,Neutral,Neutral,P,P
847,"12/03/2018 07:00:00",USD,CHF,0.99769,0.99673,0.99781,0.99642,4470,Neutral,Neutral,P,P
848,"12/03/2018 08:00:00",USD,CHF,0.99674,0.99701,0.99735,0.99653,4509,Neutral,Neutral,P,P
849,"12/03/2018 09:00:00",USD,CHF,0.997,0.99745,0.99802,0.99687,4451,Neutral,Neutral,P,P
850,"12/03/2018 10:00:00",USD,CHF,0.99745,0.99894,0.99898,0.99739,4525,Neutral,Neutral,P,P
851,"12/03/2018 11:00:00",USD,CHF,0.99895,0.99888,0.99957,0.99855,3954,Neutral,Neutral,P,P
852,"12/03/2018 12:00:00",USD,CHF,0.99888,0.99876,0.99892,0.99849,3559,Neutral,Neutral,P,P
853,"12/03/2018 13:00:00",USD,CHF,0.99876,0.99828,0.99942,0.99759,6327,Neutral,Neutral,P,P
854,"12/03/2018 14:00:00",USD,CHF,0.99828,0.99737,0.9983,0.99701,5297,Neutral,Neutral,P,P
855,"12/03/2018 15:00:00",USD,CHF,0.99742,0.99819,0.99832,0.99649,6332,Neutral,Neutral,P,P
856,"12/03/2018 16:00:00",USD,CHF,0.99821,0.99752,0.99821,0.99707,4403,Neutral,Neutral,P,P
857,"12/03/2018 17:00:00",USD,CHF,0.99751,0.99807,0.99834,0.99722,2281,Neutral,Neutral,P,P
858,"12/03/2018 18:00:00",USD,CHF,0.99806,0.99797,0.9986,0.99771,3219,Neutral,Neutral,P,P
859,"12/03/2018 19:00:00",USD,CHF,0.99797,0.99881,0.99897,0.99794,2550,Neutral,Neutral,P,P
860,"12/03/2018 20:00:00",USD,CHF,0.99884,0.9984,0.99895,0.99839,1981,Neutral,Neutral,P,P
861,"12/03/2018 21:00:00",USD,CHF,0.99841,0.99745,0.99843,0.99745,1688,Neutral,Neutral,P,P
862,"12/03/2018 22:00:00",USD,CHF,0.99742,0.99783,0.99814,0.99737,1267,Neutral,Neutral,P,P
863,"12/03/2018 23:00:00",USD,CHF,0.9979,0.99789,0.99794,0.99782,2309,Neutral,Neutral,P,P
864,"12/04/2018 00:00:00",USD,CHF,0.99789,0.9979,0.99823,0.99777,1359,Neutral,Neutral,P,P
865,"12/04/2018 01:00:00",USD,CHF,0.99791,0.99688,0.99801,0.99688,2271,Neutral,Neutral,P,P
866,"12/04/2018 02:00:00",USD,CHF,0.99688,0.99662,0.99718,0.99653,1711,Neutral,Neutral,P,P
867,"12/04/2018 03:00:00",USD,CHF,0.99661,0.99669,0.99689,0.99657,1313,Neutral,Neutral,P,P
868,"12/04/2018 04:00:00",USD,CHF,0.99668,0.99588,0.99679,0.99581,2773,Neutral,Neutral,P,P
869,"12/04/2018 05:00:00",USD,CHF,0.99588,0.99633,0.99655,0.99583,1993,Neutral,Neutral,P,P
870,"12/04/2018 06:00:00",USD,CHF,0.99633,0.99602,0.99643,0.99561,2922,Neutral,Neutral,P,P
871,"12/04/2018 07:00:00",USD,CHF,0.99604,0.99591,0.99623,0.99547,3554,Neutral,Neutral,P,P
872,"12/04/2018 08:00:00",USD,CHF,0.99592,0.9961,0.99634,0.9951,5144,Neutral,Neutral,P,P
873,"12/04/2018 09:00:00",USD,CHF,0.99611,0.99339,0.99615,0.99302,5116,Neutral,Neutral,P,P
874,"12/04/2018 10:00:00",USD,CHF,0.99339,0.99429,0.99476,0.99321,3200,Neutral,Neutral,P,P
875,"12/04/2018 11:00:00",USD,CHF,0.9943,0.99515,0.99536,0.99353,3656,Neutral,Neutral,P,P
876,"12/04/2018 12:00:00",USD,CHF,0.99515,0.9947,0.99552,0.99465,3730,Neutral,Neutral,P,P
877,"12/04/2018 13:00:00",USD,CHF,0.99471,0.99599,0.99623,0.9946,5143,Neutral,Neutral,P,P
878,"12/04/2018 14:00:00",USD,CHF,0.996,0.99551,0.99605,0.9949,5813,Neutral,Neutral,P,P
879,"12/04/2018 15:00:00",USD,CHF,0.99549,0.99721,0.99744,0.99531,5074,Neutral,Neutral,P,P
880,"12/04/2018 16:00:00",USD,CHF,0.99721,0.99751,0.99762,0.99679,4856,Neutral,Neutral,P,P
881,"12/04/2018 17:00:00",USD,CHF,0.9975,0.99789,0.99909,0.99731,6098,Neutral,Neutral,P,P
882,"12/04/2018 18:00:00",USD,CHF,0.99788,0.99806,0.99813,0.99706,5746,Neutral,Neutral,P,P
883,"12/04/2018 19:00:00",USD,CHF,0.99806,0.99738,0.99806,0.99728,3179,Neutral,Neutral,P,P
884,"12/04/2018 20:00:00",USD,CHF,0.99739,0.99799,0.99799,0.99738,2445,Neutral,Neutral,P,P
885,"12/04/2018 21:00:00",USD,CHF,0.99796,0.99719,0.9982,0.99719,973,Neutral,Neutral,P,P
886,"12/04/2018 22:00:00",USD,CHF,0.99716,0.9974,0.99778,0.99638,1694,Neutral,Neutral,P,P
887,"12/04/2018 23:00:00",USD,CHF,0.9974,0.99738,0.99761,0.99727,969,Neutral,Neutral,P,P
888,"12/05/2018 00:00:00",USD,CHF,0.99738,0.99792,0.99807,0.99729,1999,Neutral,Neutral,P,P
889,"12/05/2018 01:00:00",USD,CHF,0.99792,0.99882,0.99907,0.9979,1776,Neutral,Neutral,P,P
890,"12/05/2018 02:00:00",USD,CHF,0.99884,0.99916,0.99916,0.99877,1113,Neutral,Neutral,P,P
891,"12/05/2018 03:00:00",USD,CHF,0.99917,0.9991,0.99945,0.99895,1708,Neutral,Neutral,P,P
892,"12/05/2018 04:00:00",USD,CHF,0.99909,0.99934,0.99957,0.99891,1609,Neutral,Neutral,P,P
893,"12/05/2018 05:00:00",USD,CHF,0.99936,1.00006,1.00009,0.99935,2497,Neutral,Neutral,P,P
894,"12/05/2018 06:00:00",USD,CHF,1.00006,0.99935,1.00047,0.99935,2324,Neutral,Neutral,P,P
895,"12/05/2018 07:00:00",USD,CHF,0.99938,0.99952,0.99985,0.9989,2701,Neutral,Neutral,P,P
896,"12/05/2018 08:00:00",USD,CHF,0.99952,0.999,1.00011,0.9986,3054,Neutral,Neutral,P,P
897,"12/05/2018 09:00:00",USD,CHF,0.999,0.9983,0.99912,0.9982,2027,Neutral,Neutral,P,P
898,"12/05/2018 10:00:00",USD,CHF,0.99828,0.99809,0.99843,0.99755,2107,Neutral,Neutral,P,P
899,"12/05/2018 11:00:00",USD,CHF,0.9981,0.99766,0.9986,0.99714,3389,Neutral,Neutral,P,P
900,"12/05/2018 12:00:00",USD,CHF,0.99766,0.99762,0.99784,0.99733,1915,Neutral,Neutral,P,P
901,"12/05/2018 13:00:00",USD,CHF,0.99761,0.99751,0.99777,0.99702,2853,Neutral,Neutral,P,P
902,"12/05/2018 14:00:00",USD,CHF,0.99752,0.99983,0.99989,0.99726,3909,Neutral,Neutral,P,P
903,"12/05/2018 15:00:00",USD,CHF,0.99987,0.99829,1.00078,0.99823,4403,Neutral,Neutral,P,P
904,"12/05/2018 16:00:00",USD,CHF,0.99828,0.99776,0.99847,0.99756,3650,Neutral,Neutral,P,P
905,"12/05/2018 17:00:00",USD,CHF,0.99777,0.99755,0.99822,0.99729,1673,Neutral,Neutral,P,P
906,"12/05/2018 18:00:00",USD,CHF,0.99756,0.99753,0.9976,0.99708,2194,Neutral,Neutral,P,P
907,"12/05/2018 19:00:00",USD,CHF,0.99753,0.99772,0.99783,0.99719,1393,Neutral,Neutral,P,P
908,"12/05/2018 20:00:00",USD,CHF,0.99771,0.99761,0.99793,0.9976,1152,Neutral,Neutral,P,P
909,"12/05/2018 21:00:00",USD,CHF,0.9976,0.99771,0.99776,0.99733,734,Neutral,Neutral,P,P
910,"12/05/2018 22:00:00",USD,CHF,0.99753,0.99701,0.99792,0.99643,2628,Neutral,Neutral,P,P
911,"12/05/2018 23:00:00",USD,CHF,0.99697,0.99697,0.99734,0.99679,2008,Neutral,Neutral,P,P
912,"12/06/2018 00:00:00",USD,CHF,0.99697,0.99694,0.99728,0.99652,2406,Neutral,Neutral,P,P
913,"12/06/2018 01:00:00",USD,CHF,0.99695,0.99653,0.99703,0.99624,2218,Neutral,Neutral,P,P
914,"12/06/2018 02:00:00",USD,CHF,0.99654,0.99673,0.99683,0.99625,1753,Neutral,Neutral,P,P
915,"12/06/2018 03:00:00",USD,CHF,0.99673,0.99668,0.99689,0.99609,2278,Neutral,Neutral,P,P
916,"12/06/2018 04:00:00",USD,CHF,0.99668,0.99604,0.99674,0.99597,2106,Neutral,Neutral,P,P
917,"12/06/2018 05:00:00",USD,CHF,0.99604,0.99615,0.99619,0.99568,1991,Neutral,Neutral,P,P
918,"12/06/2018 06:00:00",USD,CHF,0.99614,0.99726,0.9976,0.99614,3358,Neutral,Neutral,P,P
919,"12/06/2018 07:00:00",USD,CHF,0.99726,0.99868,0.99869,0.99717,4865,Neutral,Neutral,P,P
920,"12/06/2018 08:00:00",USD,CHF,0.9987,0.99807,0.99896,0.99779,4448,Neutral,Neutral,P,P
921,"12/06/2018 09:00:00",USD,CHF,0.99807,0.99705,0.99858,0.99678,4955,Neutral,Neutral,P,P
922,"12/06/2018 10:00:00",USD,CHF,0.99706,0.99816,0.99871,0.99694,4283,Neutral,Neutral,P,P
923,"12/06/2018 11:00:00",USD,CHF,0.99816,0.99723,0.99833,0.99701,3629,Neutral,Neutral,P,P
924,"12/06/2018 12:00:00",USD,CHF,0.99724,0.996,0.99728,0.99592,3476,Neutral,Neutral,P,P
